ID_da_instituicao	ID_da_subdisciplina	Ano	Publicacoes
431200000000	500	2011	1
431200000000	13	2010	1
431200000000	102	2010	1
000500000000	470	2012	1
000500000000	470	2011	3
000500000000	260	2010	5
002100000009	454	2010	68
008200000000	454	2011	13
000300000995	416	2015	2
001200000991	293	2015	1
019200000005	189	2014	11
019200000005	23	2012	13
003900000001	523	2014	308
003900000001	441	2013	6
003900000001	48	2012	11
004300000009	9	2015	16
004300000009	297	2013	5
010600000009	340	2015	24
010600000009	340	2014	23
010600000009	165	2014	4
010600000009	255	2013	22
010600000009	264	2013	11
010600000009	140	2012	14
010600000009	324	2012	14
010600000009	264	2012	15
010600000009	304	2012	9
010600000009	138	2012	30
010600000009	449	2012	10
010600000009	340	2011	23
010600000009	257	2010	34
006700000002	398	2015	12
006700000002	484	2015	6
006700000002	398	2014	14
006700000002	484	2014	1
006700000002	398	2013	1
478800000007	215	2015	1
478800000007	81	2014	1
478800000007	523	2014	18
478800000007	204	2013	2
478800000007	192	2013	2
478800000007	76	2013	2
478800000007	130	2012	4
478800000007	19	2012	2
478800000007	544	2011	6
478800000007	76	2011	4
478800000007	204	2010	2
032100000000	6	2011	6
033400000004	233	2014	5
033400000004	402	2012	25
004300000009	527	2014	1
033400000004	176	2015	1
016700000000	429	2011	7
016700000000	180	2011	5
016700000000	402	2010	7
016700000000	30	2010	35
867100000004	90	2015	12
867100000004	38	2014	2
867100000004	90	2012	3
867100000004	185	2011	1
000100000002	448	2015	5
000100000002	161	2015	8
000100000002	161	2013	10
000100000002	132	2013	3
000100000002	439	2013	2
000100000002	260	2013	3
000100000002	132	2012	3
000100000002	161	2012	5
000100000002	161	2010	7
000500000999	449	2012	1
032300000004	257	2015	39
032300000004	257	2014	50
006700000002	174	2014	37
006700000002	139	2013	64
006700000002	205	2013	16
006700000002	50	2013	33
006700000002	26	2013	107
006700000002	347	2012	13
006700000002	80	2012	29
006700000002	402	2011	180
006700000002	241	2011	19
006700000002	45	2010	100
006700000002	347	2010	11
000300000995	243	2011	5
029100000000	13	2014	16
029100000000	38	2014	3
029100000000	38	2013	6
029100000000	263	2012	8
029100000000	38	2012	8
029100000000	416	2012	2
001500000008	549	2015	8
001500000008	37	2015	6
001500000008	457	2015	26
001500000008	457	2014	52
001500000008	457	2013	63
001500000008	194	2011	16
001500000008	457	2011	24
001500000008	457	2010	32
001500000008	6	2010	14
046100000000	227	2015	2
046100000000	227	2014	1
350300000001	472	2012	1
007900000004	42	2015	43
007900000004	42	2014	47
007900000004	82	2013	19
007900000004	215	2013	12
007900000004	127	2013	43
007900000004	49	2013	133
007900000004	523	2013	149
007900000004	238	2012	25
005900000008	325	2013	4
039200000000	34	2014	3
039200000000	97	2014	2
039200000000	275	2014	3
039200000000	149	2013	2
039200000000	404	2013	2
039200000000	34	2013	1
039200000000	97	2013	1
039200000000	275	2013	1
039200000000	416	2012	2
039200000000	34	2012	2
039200000000	97	2012	2
039200000000	275	2012	3
039200000000	245	2012	7
039200000000	287	2012	9
039200000000	342	2012	7
039200000000	362	2012	7
039200000000	369	2012	8
039200000000	34	2011	3
039200000000	97	2011	4
039200000000	275	2011	6
024700000000	20	2012	29
033300000002	54	2015	46
033300000002	10	2014	19
033300000002	260	2014	6
033300000002	185	2012	18
033300000002	260	2012	12
033300000002	102	2012	23
033300000002	260	2011	7
033300000002	185	2010	15
033300000002	36	2010	11
033300000002	339	2010	58
061400000000	505	2014	7
306200000002	191	2014	8
006700000002	339	2013	74
002800000001	35	2013	3
002800000001	55	2013	2
002800000001	33	2010	1
002800000001	352	2010	2
033300000002	304	2012	49
033200000000	194	2015	1
033200000000	194	2011	3
033200000000	192	2010	1
768700000007	525	2012	4
000200000993	120	2011	2
003900000001	454	2015	230
003900000001	264	2015	36
003900000001	340	2014	266
004500000002	293	2011	1
032700000001	203	2013	8
006200000003	39	2013	9
006200000003	238	2012	16
006200000003	278	2012	13
006200000003	479	2012	11
006200000003	2	2010	88
520900000003	373	2013	1
520900000003	49	2011	4
520900000003	284	2010	9
033300000002	499	2015	13
033300000002	107	2015	114
033300000002	135	2012	33
033300000002	107	2012	185
033300000002	499	2011	24
006700000002	156	2011	7
033300000002	202	2015	26
033300000002	202	2014	33
033300000002	130	2012	31
033300000002	107	2011	248
033300000002	76	2012	24
033300000002	42	2011	23
000900000007	57	2014	8
009200000008	429	2013	255
009200000008	196	2013	18
009200000008	113	2012	6
009200000008	107	2012	196
009200000008	107	2011	235
009200000008	196	2010	22
009200000008	429	2010	295
000800000994	478	2012	2
038400000005	454	2012	14
038400000005	454	2010	8
000300000006	107	2015	39
000300000006	217	2015	1
000300000006	503	2015	6
000300000006	499	2014	24
000300000006	284	2014	96
000300000006	107	2013	97
000300000006	341	2013	44
000300000006	217	2012	3
000300000006	69	2012	1
000300000006	217	2011	6
000300000006	107	2010	89
000300000006	429	2010	110
000300000006	499	2010	13
033500000006	263	2015	14
033500000006	161	2015	45
006700000002	184	2015	8
006700000002	451	2014	32
006700000002	51	2014	60
006700000002	32	2013	50
006700000002	405	2011	89
006700000002	28	2010	30
011100000008	486	2015	3
011100000008	173	2015	3
011100000008	173	2014	2
011100000008	74	2014	20
011100000008	126	2013	5
011100000008	486	2012	2
011100000008	173	2012	2
011100000008	173	2011	2
011100000008	163	2010	2
006200000003	50	2015	26
006200000003	1	2015	57
006200000003	20	2014	18
006200000003	525	2014	30
006200000003	8	2014	17
006200000003	402	2013	30
006200000003	8	2013	18
006200000003	471	2013	9
006200000003	525	2012	54
006200000003	50	2012	27
006200000003	20	2012	27
006200000003	471	2012	10
006200000003	490	2011	13
006200000003	45	2011	45
006200000003	50	2011	44
006200000003	297	2011	3
006200000003	73	2011	25
006200000003	45	2010	52
985600079623	2	2015	2
985600079623	530	2012	1
985600079623	530	2010	1
006200000003	11	2015	67
006200000003	355	2012	1
006200000003	312	2011	10
294800000006	117	2013	1
294800000006	449	2012	3
412700000002	537	2015	2
412700000002	51	2014	1
412700000002	26	2013	3
004500000002	69	2015	10
004500000002	533	2015	1
004500000002	26	2014	23
004500000002	6	2012	25
004500000002	69	2012	27
004500000002	6	2011	15
004500000002	6	2010	6
000500000000	442	2015	3
006700000002	11	2015	98
006700000002	150	2014	44
006700000002	11	2014	99
006700000002	150	2013	37
006700000002	11	2013	105
006700000002	11	2012	95
006700000002	323	2015	15
006700000002	454	2013	426
006700000002	323	2013	10
006700000002	323	2012	25
006700000002	454	2011	431
006700000002	323	2011	15
006700000002	323	2010	14
004300000009	6	2014	63
004300000009	69	2013	52
004300000009	215	2012	1
004300000009	523	2012	20
004300000009	69	2010	45
004300000009	6	2010	63
032603005010	138	2013	1
125200000006	22	2015	3
125200000006	413	2015	10
125200000006	6	2014	96
125200000006	6	2013	91
125200000006	139	2013	5
125200000006	139	2012	2
125200000006	289	2012	2
125200000006	257	2012	7
125200000006	402	2012	7
125200000006	523	2012	3
125200000006	300	2012	12
125200000006	139	2011	16
125200000006	422	2011	2
125200000006	6	2010	88
125200000006	51	2010	3
087000000006	454	2014	33
087000000006	67	2014	3
087000000006	454	2011	26
087000000006	352	2011	4
087000000006	390	2011	4
009200000008	429	2012	298
IXXU00000008	88	2011	2
IXXU00000008	423	2011	2
033000000007	135	2013	64
754000000004	284	2015	1
754000000004	49	2015	1
754000000004	49	2013	1
004300000009	312	2013	15
004300000009	454	2011	78
006200000003	349	2012	6
833700000000	102	2012	3
032900000005	402	2015	17
032900000005	429	2014	67
032900000005	26	2014	4
032900000005	77	2014	4
032900000005	32	2014	1
032900000005	1	2014	10
032900000005	424	2013	10
032900000005	402	2013	18
032900000005	257	2013	6
032900000005	532	2013	2
032900000005	413	2013	14
032900000005	77	2013	7
032900000005	37	2013	10
032900000005	429	2012	76
032900000005	402	2012	21
032900000005	77	2012	3
032900000005	26	2012	6
032900000005	1	2011	8
032900000005	257	2011	25
032900000005	402	2011	20
032900000005	414	2010	1
032900000005	39	2010	2
008300000001	284	2015	54
008300000001	545	2014	10
033600000008	269	2015	1
033600000008	18	2015	13
033600000008	35	2015	12
033600000008	119	2015	2
033600000008	549	2015	2
033600000008	415	2015	5
033600000008	131	2015	30
033600000008	54	2015	10
033600000008	119	2014	2
033600000008	260	2014	2
033600000008	54	2014	10
033600000008	35	2014	9
033600000008	255	2014	16
033600000008	456	2013	58
033600000008	339	2013	20
033600000008	429	2013	154
033600000008	131	2013	15
033600000008	402	2013	4
033600000008	35	2013	7
033600000008	49	2013	32
033600000008	18	2013	6
033600000008	115	2013	3
033600000008	491	2012	1
033600000008	161	2012	15
033600000008	131	2012	33
033600000008	49	2012	59
033600000008	545	2012	101
033600000008	255	2012	10
033600000008	429	2012	179
033600000008	260	2012	6
033600000008	332	2011	8
033600000008	339	2011	28
033600000008	509	2011	3
033600000008	75	2011	5
033600000008	413	2011	4
033600000008	18	2011	3
033600000008	35	2011	7
033600000008	88	2011	3
033600000008	429	2011	182
033600000008	339	2010	36
033600000008	163	2010	4
033600000008	131	2010	13
033600000008	429	2010	279
033600000008	54	2010	5
033200000000	113	2012	4
033200000000	284	2011	17
985601346269	138	2012	1
985601346269	67	2011	1
019200000005	6	2012	233
019200000005	402	2011	85
019200000005	69	2010	43
530400000001	339	2012	1
530400000001	13	2010	1
586600000000	463	2012	1
001500000008	416	2014	12
001500000008	417	2012	7
021100000005	155	2012	4
000400000997	107	2014	8
033700000000	125	2012	5
584200000007	454	2014	1
584200000007	413	2014	2
584200000007	284	2011	9
033500000006	132	2015	12
033500000006	260	2015	21
033500000006	90	2014	75
033500000006	36	2014	16
033500000006	339	2014	41
033500000006	260	2014	48
033500000006	260	2013	31
033500000006	90	2013	66
033500000006	132	2013	14
033500000006	102	2012	98
033500000006	36	2012	28
033500000006	260	2012	24
033500000006	439	2011	11
033500000006	316	2011	11
033500000006	161	2011	35
033500000006	165	2011	16
033500000006	260	2010	28
033500000006	310	2010	19
033500000006	161	2010	42
033500000006	339	2010	52
033500000006	132	2010	6
413700000000	485	2010	1
001500000008	423	2015	4
001500000008	53	2015	3
001500000008	218	2014	3
001500000008	423	2014	5
001500000008	53	2014	8
001500000008	53	2013	13
001500000008	423	2013	8
001500000008	53	2012	17
001500000008	423	2012	3
001500000008	487	2012	2
001500000008	213	2011	5
001500000008	53	2011	23
001500000008	372	2010	2
001500000008	53	2010	9
832500000009	294	2015	23
010300000003	523	2012	21
173800000007	107	2014	2
173800000007	126	2012	4
173800000007	126	2011	4
006200000003	490	2015	14
006200000003	490	2013	27
033000000007	188	2012	4
033000000007	188	2011	1
033000000007	69	2015	31
033000000007	6	2015	62
033000000007	6	2014	43
033000000007	77	2014	17
033000000007	69	2014	10
033000000007	69	2013	31
033000000007	6	2012	80
033000000007	69	2011	24
033000000007	6	2011	82
033000000007	77	2011	13
033000000007	69	2010	19
033000000007	6	2010	49
033000000007	77	2010	12
985600908867	479	2013	2
032300000004	533	2015	5
032300000004	203	2013	4
033300000002	107	2014	241
033300000002	503	2013	26
033300000002	503	2010	30
JLDY00000007	416	2010	1
006700000002	9	2013	191
006700000002	12	2013	66
006700000002	13	2013	166
006700000002	18	2013	82
006700000002	19	2013	64
006700000002	20	2013	81
006700000002	21	2013	58
006700000002	25	2013	68
006700000002	31	2013	41
006700000002	40	2013	53
006700000002	48	2013	67
006700000002	54	2013	125
006700000002	69	2013	118
006700000002	77	2013	71
006700000002	81	2013	72
006700000002	84	2013	50
006700000002	88	2013	67
006700000002	127	2013	97
006700000002	135	2013	81
006700000002	218	2013	69
006700000002	238	2013	63
006700000002	262	2013	80
006700000002	320	2013	56
006700000002	345	2013	58
006700000002	366	2013	55
006700000002	384	2013	47
006700000002	394	2013	52
006700000002	415	2013	66
006700000002	443	2013	65
006700000002	445	2013	101
006700000002	1	2010	160
006700000002	4	2010	114
006700000002	9	2010	193
006700000002	40	2010	68
006700000002	48	2010	89
006700000002	84	2010	51
006700000002	218	2010	76
006700000002	233	2010	81
006700000002	320	2010	73
006700000002	345	2010	84
006700000002	366	2010	84
006700000002	384	2010	60
006700000002	394	2010	65
006700000002	445	2010	117
006700000002	523	2010	143
192900000005	11	2010	1
004300000009	416	2015	46
004300000009	416	2014	37
004300000009	427	2014	8
004300000009	237	2012	8
024800000002	227	2010	11
059100000002	13	2010	4
059100000002	108	2010	3
000300000995	524	2010	1
010600000009	91	2013	13
010600000009	91	2011	5
006700000002	472	2015	20
006700000002	26	2010	117
006700000002	80	2010	28
029100000000	130	2015	2
029100000000	130	2013	6
029100000000	1	2013	8
029100000000	471	2011	2
029100000000	130	2010	5
029100000000	32	2010	10
059100000002	14	2015	8
059100000002	14	2014	8
059100000002	14	2013	13
059100000002	14	2012	6
059100000002	14	2011	6
584200000007	161	2010	2
I22A00000002	284	2013	2
I22A00000002	284	2012	8
104300000005	33	2014	1
104300000005	286	2012	2
020200000009	519	2010	3
033300000002	161	2015	67
033300000002	503	2014	15
985600126826	436	2013	1
033500000006	307	2014	2
033500000006	161	2013	46
033500000006	203	2013	1
033500000006	1	2013	5
033000000007	544	2015	116
033000000007	503	2015	90
033000000007	544	2014	59
033000000007	503	2013	102
033000000007	107	2013	331
033000000007	456	2012	22
033000000007	544	2012	45
033000000007	135	2012	36
020200000009	395	2015	3
020200000009	371	2010	6
033000000007	514	2015	28
807700000001	118	2011	1
001500000008	6	2014	10
001500000008	509	2014	11
004500000002	523	2015	52
004500000002	83	2013	16
004500000002	454	2013	127
004500000002	454	2012	88
004500000002	138	2012	32
004500000002	454	2010	196
749000000008	161	2013	2
749000000008	305	2010	3
749000000008	339	2010	10
002500000995	479	2015	2
002500000995	2	2015	2
002500000995	2	2014	1
002500000995	479	2013	1
002500000995	479	2012	1
002500000995	2	2012	2
006700000002	457	2014	243
006700000002	194	2011	136
032900000005	42	2015	11
032900000005	515	2015	4
006700000002	45	2013	76
020700000008	304	2015	3
020700000008	117	2013	5
020700000008	107	2011	13
010300000003	227	2015	41
010300000003	456	2015	29
010300000003	227	2014	36
010300000003	372	2014	4
010300000003	416	2014	18
010300000003	260	2013	8
010300000003	227	2013	20
198100000000	53	2013	5
198100000000	548	2012	2
198100000000	53	2012	3
004000000003	138	2015	11
004000000003	42	2015	2
004000000003	207	2015	1
004000000003	456	2015	13
004000000003	512	2014	1
004000000003	454	2014	6
004000000003	403	2014	1
004000000003	67	2014	13
004000000003	456	2014	7
004000000003	203	2014	1
004000000003	472	2013	1
004000000003	207	2013	1
004000000003	447	2013	1
004000000003	67	2013	9
004000000003	174	2013	1
004000000003	457	2013	1
004000000003	456	2013	15
004000000003	512	2013	2
004000000003	138	2012	27
004000000003	191	2012	1
004000000003	457	2012	1
004000000003	454	2012	8
004000000003	207	2011	1
004000000003	138	2011	23
004000000003	2	2011	1
004000000003	456	2011	3
004000000003	48	2011	1
004000000003	194	2011	1
004000000003	67	2011	18
004000000003	454	2011	17
004000000003	531	2011	1
004000000003	138	2010	26
004000000003	457	2010	1
004000000003	117	2010	2
004000000003	456	2010	2
010600000009	84	2011	7
007900000004	46	2015	29
007900000004	46	2014	35
007900000004	46	2013	17
007900000004	38	2013	57
007900000004	219	2013	17
007900000004	219	2012	21
007900000004	46	2012	32
007900000004	38	2010	72
007900000004	46	2010	36
005900000008	217	2015	5
005900000008	217	2014	4
005900000008	548	2014	3
005900000008	202	2013	2
005900000008	107	2012	20
005900000008	107	2010	8
884900000009	454	2011	23
J2HF00000009	297	2012	1
033700000000	523	2012	15
033700000000	30	2011	10
033700000000	523	2011	19
033700000000	113	2011	8
033700000000	206	2011	2
033700000000	206	2010	4
080400000006	138	2014	16
080400000006	67	2014	4
008700000009	87	2014	30
008700000009	72	2013	2
008700000009	487	2010	2
J1TW00000002	442	2014	1
J1TW00000002	200	2012	1
033000000007	545	2014	15
033300000002	231	2015	2
033300000002	429	2015	15
033300000002	429	2014	30
033300000002	429	2011	20
008700000009	322	2014	59
008700000009	322	2010	55
008700000009	442	2010	10
033000000007	107	2015	203
033000000007	107	2014	305
033000000007	499	2013	125
033000000007	107	2012	285
033000000007	499	2011	102
033000000007	107	2011	337
033000000007	107	2010	317
033000000007	499	2010	89
004400000000	544	2015	22
004400000000	454	2013	33
029100000000	105	2013	1
029100000000	126	2011	2
029100000000	79	2010	3
431200000000	107	2012	2
431200000000	107	2011	5
431200000000	107	2010	5
019200000005	102	2012	23
516400000006	56	2012	1
516400000006	3	2010	2
JA2300000000	429	2013	1
008000000006	33	2015	14
J1WM00000005	200	2014	1
J1WM00000005	200	2013	1
J1WM00000005	179	2012	1
J1WM00000005	402	2011	1
J1WM00000005	402	2010	2
J1WM00000005	200	2010	1
011100000008	454	2011	1
011100000008	454	2010	2
431200000000	514	2013	3
006700000002	161	2013	110
006700000002	161	2012	100
006700000002	339	2011	88
001700000990	487	2013	1
001700000990	323	2012	1
001700000990	487	2012	2
001700000990	454	2010	4
IZCF00000003	33	2014	16
IZCF00000003	523	2014	5
IZCF00000003	523	2013	14
IZCF00000003	33	2013	2
IZCF00000003	6	2013	17
IZCF00000003	394	2012	2
IZCF00000003	6	2011	16
IZCF00000003	405	2010	2
