ID_da_instituicao	ID_da_disciplina	Ano	Publicacoes
J2HF00000009	4	2012	1
823700000003	2	2013	1
823700000003	5	2012	1
823700000003	5	2011	2
000500000999	6	2011	2
021100000005	6	2011	4
833700000000	1	2010	6
363100000000	13	2015	4
363100000000	6	2012	1
363100000000	6	2011	2
047000000007	10	2015	4
189500000008	3	2014	6
892700000006	2	2013	2
892700000006	5	2011	3
171500000005	2	2012	3
000200000004	13	2011	3
154600000007	13	2013	1
065800000000	11	2014	1
306200000002	7	2011	6
829000000000	11	2011	2
829000000000	11	2010	3
061500000001	6	2015	1
061500000001	8	2012	1
061500000001	6	2011	1
829000000000	5	2013	4
205600000005	3	2014	1
205600000005	8	2014	1
553800000008	13	2012	3
001700000001	8	2015	2
754000000004	13	2012	2
475600000009	13	2015	2
121100000001	10	2010	3
001400000995	13	2015	2
312800000008	4	2013	6
001300000993	2	2014	3
IXXU00000008	2	2013	4
IXXU00000008	10	2010	3
022900000008	6	2013	2
033500000006	9	2015	2
033500000006	9	2013	1
020100000007	12	2010	2
021700000006	12	2015	5
021700000006	2	2015	2
021700000006	3	2014	2
021700000006	12	2012	1
021700000006	12	2011	4
288200000000	7	2014	2
288200000000	7	2013	1
028700000003	5	2015	5
028700000003	7	2013	3
028700000003	5	2012	5
016300000002	11	2014	1
016300000002	11	2013	2
016300000002	4	2013	4
016300000002	4	2010	7
829000000000	4	2015	2
004400000000	9	2014	2
867100000004	13	2011	2
867100000004	13	2010	2
J1OR00000000	4	2013	6
125200000006	4	2014	7
438600000004	12	2014	3
438600000004	12	2012	4
387300000000	7	2012	2
166100000001	3	2011	1
J4D600000002	7	2015	3
J4D600000002	7	2014	3
273000000009	4	2013	4
JL8W00000004	10	2010	4
001800000992	11	2015	1
577300000006	4	2012	8
000200000004	2	2015	4
985601000990	10	2015	5
IYZQ00000002	5	2011	1
558800000009	4	2012	4
558800000009	4	2011	2
J1SS00000005	10	2012	5
J1SS00000005	1	2011	3
001400000995	4	2010	1
IZEO00000008	12	2013	2
412700000002	2	2011	5
281500000009	7	2013	2
319000000000	12	2011	3
J1SS00000005	2	2014	3
J1SS00000005	1	2014	5
342800000000	6	2015	1
342800000000	11	2012	3
661500000000	2	2013	1
071500000009	2	2015	1
001400000995	10	2012	11
008200000000	7	2015	7
408900000008	12	2010	3
584200000007	7	2014	2
985600169126	3	2012	35
000300000995	2	2012	9
183300000005	6	2014	1
005900000008	13	2014	3
412700000002	12	2010	12
577300000006	5	2012	8
001800000992	8	2014	5
001800000992	8	2013	4
001800000992	8	2010	2
047500000006	10	2013	1
520900000003	5	2015	1
520900000003	5	2012	3
520900000003	2	2011	1
JIDJ00000007	11	2010	2
294800000006	3	2014	2
431200000000	12	2013	1
431200000000	5	2012	4
431200000000	12	2011	1
431200000000	3	2010	1
306200000002	5	2015	3
306200000002	2	2014	2
445200000000	1	2014	3
010400000005	2	2014	1
010400000005	2	2010	2
020100000007	12	2013	2
428800000000	10	2011	2
577000000000	1	2013	5
169700000007	4	2014	3
350700000009	5	2013	8
460900000006	13	2010	2
004700000006	7	2011	1
007200000001	8	2015	5
623800000002	7	2012	1
769300000008	6	2015	2
119300000003	2	2013	4
204400000003	11	2015	5
342800000000	11	2011	4
002700000000	3	2013	1
002700000000	8	2012	3
000400000008	5	2013	1
047000000007	4	2012	3
008000000006	6	2010	2
502700000001	6	2015	1
008200000000	2	2012	6
460900000006	2	2012	3
460900000006	2	2010	3
412700000002	1	2012	4
J4D600000002	6	2015	1
117700000004	1	2013	4
033800000001	11	2013	7
087000000006	7	2012	10
822900000009	6	2012	1
001700000001	13	2010	3
001700000001	9	2010	1
892700000006	7	2012	2
020700000008	8	2015	4
822900000009	2	2010	2
205600000005	6	2011	1
022900000008	2	2015	1
350700000009	12	2013	1
822900000009	5	2012	4
201100000003	4	2015	1
281500000009	11	2013	1
226100000009	3	2014	1
226100000009	11	2013	2
172000000004	3	2010	4
985601000990	10	2012	9
JI7500000002	1	2013	10
JI7500000002	6	2012	3
JI7500000002	1	2011	5
062200000004	12	2014	3
001200000991	10	2013	9
001200000991	10	2012	6
005900000008	2	2015	6
047700000000	11	2011	3
023100000001	4	2015	1
023100000001	3	2015	1
023100000001	3	2013	1
281500000009	7	2014	4
554300000007	9	2012	1
022900000008	13	2014	4
001400000995	2	2013	2
001400000995	2	2012	4
001400000995	2	2011	4
001400000995	5	2011	4
002800000001	7	2010	1
032100000000	8	2014	7
032100000000	8	2013	5
166100000001	10	2015	3
166100000001	3	2014	1
166100000001	10	2013	6
166100000001	10	2011	1
000700000003	4	2013	8
081500000006	3	2015	5
081500000006	10	2010	1
F3V900000009	7	2011	1
000700000003	7	2014	1
434800000005	12	2015	1
J2HF00000009	13	2013	2
000500000999	7	2011	2
000900000007	9	2014	1
000900000007	9	2010	1
001600000999	12	2012	6
166100000001	1	2011	5
J93M00000001	6	2014	2
208000000009	7	2015	1
208000000009	1	2014	2
208000000009	1	2010	2
025500000005	3	2014	3
IY5300000007	5	2010	4
894500000009	1	2012	11
350700000009	8	2013	1
502700000001	4	2015	7
502700000001	2	2012	1
460900000006	12	2015	1
891200000009	1	2010	4
891200000009	3	2010	8
363100000000	9	2011	1
010200000001	7	2012	3
010200000001	7	2011	1
768700000007	8	2012	3
811900000003	5	2011	1
032900000005	9	2011	1
032600000000	9	2011	4
IWU400000003	9	2013	1
412700000002	13	2011	1
172000000004	13	2015	1
554300000007	4	2014	1
008400000003	4	2010	2
080400000006	9	2013	2
768700000007	12	2014	3
892700000006	13	2015	1
J32200000000	13	2014	5
841500000008	6	2013	12
308200000009	12	2012	5
IXXU00000008	11	2013	6
IXXU00000008	6	2010	1
000200000004	5	2012	14
032100000000	10	2013	5
047500000006	7	2012	2
001200000991	1	2015	4
047700000000	5	2012	3
294800000006	3	2011	35
002100000998	8	2012	2
002100000998	8	2010	3
001200000991	10	2015	11
061400000000	11	2012	3
117700000004	13	2010	1
475600000009	8	2013	2
IYZQ00000002	10	2012	5
JLDY00000007	10	2013	2
000900000996	8	2014	3
000900000996	8	2010	5
033400000004	9	2014	1
478800000007	2	2014	3
478800000007	8	2014	4
478800000007	8	2011	7
286700000003	8	2014	4
286700000003	10	2013	2
286700000003	8	2012	2
286700000003	1	2011	2
286700000003	1	2010	2
001600000999	13	2010	3
294800000006	5	2010	4
019200000005	9	2014	3
577300000006	11	2010	4
431200000000	4	2011	1
065800000000	7	2012	1
000700000003	5	2011	5
431200000000	6	2015	1
431200000000	5	2014	3
001200000991	12	2010	7
120600000002	3	2011	1
008300000001	9	2014	1
011100000008	9	2014	2
005800000006	4	2015	2
005800000006	4	2012	2
841600000000	10	2015	4
841600000000	12	2015	1
841600000000	3	2014	3
841600000000	10	2013	7
841600000000	12	2013	3
501100000002	8	2013	2
001800000992	8	2012	2
061500000001	3	2013	1
749000000008	2	2010	1
010400000005	10	2012	1
010400000005	6	2012	4
431100000008	11	2014	1
431100000008	4	2013	2
IZCF00000003	7	2011	4
286700000003	8	2010	12
281100000001	8	2015	3
281100000001	8	2014	5
281100000001	8	2013	5
281100000001	8	2012	5
281100000001	8	2011	4
377800000002	13	2012	1
623800000002	4	2012	4
169700000007	13	2011	5
121100000001	13	2014	2
000400000997	7	2010	4
584200000007	10	2015	2
000900000007	5	2012	5
080300000004	2	2011	2
002500000006	7	2014	2
478800000007	2	2015	3
478800000007	11	2012	1
246100000003	11	2014	6
J2HF00000009	2	2011	4
577000000000	13	2011	1
IYZQ00000002	5	2014	1
022900000008	3	2015	2
117700000004	10	2015	6
117700000004	3	2015	3
117700000004	2	2014	1
246100000003	6	2014	3
246100000003	4	2014	6
246100000003	6	2012	1
246100000003	6	2011	1
579800000001	10	2015	1
089100000004	8	2011	2
577300000006	3	2014	7
166100000001	11	2015	1
460900000006	8	2014	2
022900000008	13	2011	1
022900000008	13	2010	2
J4D600000002	5	2011	5
000300000006	7	2010	8
061400000000	2	2012	3
I3CJ00000006	11	2013	4
I3CJ00000006	11	2010	3
428800000000	10	2015	2
428800000000	11	2013	3
I3CJ00000006	8	2015	1
892700000006	12	2015	1
577300000006	6	2012	1
867100000004	6	2010	12
002700000000	13	2014	2
002700000000	12	2013	2
002700000000	5	2010	5
005900000008	9	2013	1
577300000006	11	2014	1
009200000008	11	2011	6
301700000000	3	2013	2
117800000006	2	2015	1
J1HP00000001	2	2014	3
J1SS00000005	12	2013	9
002100000998	13	2015	2
002100000998	13	2014	1
154300000001	4	2014	1
154300000001	7	2011	1
247500000009	7	2010	5
000400000008	11	2012	4
000400000008	11	2010	1
I22A00000002	12	2015	4
I22A00000002	3	2014	3
985601000990	8	2012	5
350700000009	1	2011	2
579800000001	11	2014	3
579800000001	7	2011	5
579800000001	11	2011	2
428800000000	10	2010	5
008900000002	9	2015	2
000300000995	7	2011	6
000300000995	7	2010	1
892700000006	5	2015	2
892700000006	11	2014	1
892700000006	11	2011	1
028700000003	9	2014	1
071500000009	1	2011	2
301700000000	5	2014	2
301700000000	5	2011	1
294800000006	4	2010	2
410300000009	11	2015	5
002000000996	5	2010	1
JI7500000002	1	2014	5
JI7500000002	1	2012	5
JI7500000002	10	2011	1
014000000000	8	2010	4
001100000990	5	2010	4
749000000008	8	2015	6
749000000008	11	2015	2
749000000008	2	2012	2
749000000008	3	2011	3
033600000008	6	2010	13
831200000005	8	2012	2
002000000996	8	2012	2
033600000008	7	2015	6
066900000000	13	2011	1
572000000000	5	2014	4
572000000000	2	2012	3
572000000000	5	2011	2
572000000000	2	2010	2
894500000009	8	2015	1
894500000009	8	2013	2
032300000004	13	2012	5
749000000008	8	2012	3
025500000005	8	2015	2
025500000005	5	2015	1
025500000005	12	2015	5
025500000005	8	2014	5
025500000005	12	2014	6
025500000005	10	2013	2
025500000005	8	2012	3
025500000005	3	2012	2
025500000005	8	2011	4
025500000005	8	2010	4
025500000005	10	2010	2
410300000009	3	2010	3
891300000000	8	2015	1
885400000008	13	2011	4
001600000999	13	2011	2
000800000994	2	2012	6
000800000994	2	2011	5
080300000004	2	2010	2
434800000005	13	2012	1
867100000004	13	2015	2
025900000002	4	2015	1
169600000005	7	2014	5
169600000005	11	2014	2
169600000005	7	2013	5
169600000005	11	2013	1
294800000006	4	2015	2
IZEO00000008	13	2015	3
831200000005	5	2014	5
IWU400000003	6	2011	2
032600000000	9	2013	3
246300000007	13	2013	2
047700000000	10	2012	3
IXXU00000008	2	2012	3
IXXU00000008	10	2012	4
080300000004	9	2013	1
154300000001	13	2012	1
I22A00000002	4	2012	5
080300000004	3	2015	3
080300000004	8	2014	1
583900000001	3	2012	20
342900000001	3	2014	3
342900000001	5	2011	6
125200000006	4	2012	7
IZEE00000008	10	2014	5
119300000003	9	2010	1
363100000000	13	2011	2
000500000000	9	2014	2
246300000007	7	2014	2
246300000007	7	2013	1
246300000007	7	2012	4
829000000000	6	2015	1
001200000991	7	2015	1
001200000991	8	2010	4
870400000000	11	2014	7
JI7500000002	10	2015	3
445200000000	4	2015	1
001500000008	6	2014	9
431900000002	7	2012	2
627100000002	5	2014	2
627100000002	2	2013	2
627100000002	5	2013	2
627100000002	5	2012	2
627100000002	2	2010	2
829000000000	13	2013	2
027500000001	11	2010	1
000600000990	6	2012	3
000800000994	11	2010	2
204400000003	9	2013	1
I22A00000002	3	2011	1
754000000004	4	2011	3
001500000008	6	2015	4
408900000008	8	2013	5
016300000002	13	2010	1
047700000000	2	2015	2
047700000000	5	2015	3
IZEO00000008	3	2011	3
IW9W00000003	2	2014	1
024000000008	9	2011	4
I22A00000002	5	2014	4
841500000008	6	2015	12
001000000998	5	2015	4
001000000998	5	2011	2
020100000007	4	2015	2
020100000007	4	2012	8
501100000002	10	2010	1
511300000003	4	2015	2
870400000000	5	2014	12
071500000009	2	2014	1
007000000008	7	2015	3
059100000002	8	2012	1
179800000006	13	2014	2
246100000003	5	2011	10
192900000005	13	2010	3
029100000000	9	2011	2
007700000000	11	2010	1
661500000000	11	2011	3
567200000007	4	2011	4
408800000006	12	2010	22
460900000006	13	2015	2
306200000002	8	2012	9
J41C00000009	1	2012	3
004700000006	3	2011	1
039200000000	9	2012	2
J93M00000001	6	2013	6
J93M00000001	6	2012	2
J93M00000001	4	2012	3
J93M00000001	4	2010	3
J93M00000001	6	2010	2
002000000996	12	2015	4
002000000996	8	2015	1
002000000996	12	2012	7
002000000996	8	2010	2
032300000004	9	2010	2
306200000002	8	2015	4
306200000002	8	2011	6
306200000002	8	2010	5
004700000006	5	2015	3
342800000000	2	2013	5
342800000000	11	2013	4
J4D600000002	13	2013	1
558800000009	1	2014	5
117800000006	6	2014	1
117800000006	6	2012	3
033400000004	2	2010	5
J41C00000009	11	2010	3
032300000004	6	2015	1
032300000004	6	2013	3
032300000004	6	2010	3
032300000004	2	2010	1
008400000003	12	2012	2
584200000007	8	2015	2
584200000007	8	2012	2
000600000990	13	2011	2
J8LU00000004	13	2014	1
000400000997	6	2010	4
033400000004	3	2010	5
080400000006	2	2011	2
985601000990	1	2013	5
985601000990	1	2011	3
985601000990	10	2010	7
J93M00000001	7	2014	4
001700000001	5	2014	2
001700000001	2	2014	1
567200000007	3	2011	7
033600000008	7	2012	4
021100000005	3	2014	2
870400000000	13	2010	2
IZEO00000008	4	2012	7
431900000002	3	2010	4
841600000000	12	2012	3
841600000000	3	2012	2
841600000000	8	2012	3
841600000000	3	2011	3
841600000000	3	2010	3
785800000009	3	2012	5
985600043360	12	2010	2
J3UC00000003	12	2011	2
001000000998	5	2014	2
001000000998	6	2012	2
117700000004	8	2013	2
J32200000000	13	2010	3
309500000002	3	2010	2
158700000001	7	2014	2
047700000000	1	2015	2
047700000000	1	2013	1
363100000000	6	2014	1
008900000002	9	2014	3
010200000001	10	2014	9
567200000007	13	2011	2
000300000006	13	2011	5
505800000008	3	2010	3
623800000002	3	2015	1
832500000009	7	2013	2
567200000007	13	2014	2
IZEO00000008	7	2013	4
061400000000	11	2013	3
023100000001	10	2013	3
IZCF00000003	11	2013	5
154300000001	12	2015	3
I3CJ00000006	3	2014	5
166100000001	1	2010	3
IY5300000007	6	2012	1
032100000000	5	2011	4
020700000008	8	2011	3
002000000996	1	2011	2
002000000996	10	2010	3
000500000999	6	2012	4
294800000006	2	2011	3
294800000006	8	2011	11
294800000006	5	2011	3
294800000006	13	2011	2
J1HP00000001	12	2010	3
000900000007	7	2012	4
431200000000	5	2015	4
431200000000	4	2012	4
428800000000	3	2013	3
428800000000	3	2012	2
428800000000	3	2010	2
428800000000	12	2010	3
434800000005	3	2015	1
434800000005	12	2013	1
350700000009	3	2010	1
016300000002	2	2014	2
016300000002	2	2011	3
584200000007	11	2014	1
584200000007	2	2011	1
001700000990	12	2011	9
475600000009	7	2013	1
281100000001	11	2015	2
000900000007	2	2010	1
246300000007	10	2014	3
584200000007	6	2015	2
JL8W00000004	11	2012	2
JL8W00000004	4	2012	3
000400000008	4	2015	1
020700000008	11	2015	5
001000000998	7	2010	1
446900000000	2	2012	3
024700000000	8	2011	5
431200000000	10	2013	1
309500000002	13	2013	1
021100000005	13	2010	6
000900000996	11	2012	3
000900000996	4	2011	1
985601000990	8	2010	6
000700000992	13	2012	6
246300000007	11	2011	4
246300000007	11	2010	5
IZEE00000008	10	2010	10
807700000001	2	2012	1
008900000002	9	2013	3
754000000004	10	2010	5
010200000001	2	2013	3
554300000007	13	2014	4
410300000009	13	2014	2
894500000009	6	2011	1
183300000005	8	2014	1
J1HP00000001	4	2011	5
501100000002	5	2015	5
501100000002	4	2015	2
501100000002	5	2014	3
501100000002	4	2012	3
007200000001	11	2014	1
007200000001	7	2012	7
007200000001	11	2012	1
007200000001	11	2011	1
J1HP00000001	2	2011	1
579800000001	12	2015	3
579800000001	12	2012	2
000900000996	13	2010	5
246100000003	3	2012	6
246100000003	13	2012	2
246100000003	13	2010	1
080300000004	6	2014	2
J93M00000001	2	2014	1
J93M00000001	10	2013	9
J93M00000001	10	2010	2
511300000003	10	2014	10
288200000000	5	2014	2
319000000000	6	2011	2
350700000009	13	2012	2
087000000006	11	2012	7
007200000001	2	2011	2
377800000002	7	2012	2
I22A00000002	3	2010	3
204400000003	7	2014	2
107000000004	10	2012	2
107000000004	10	2011	1
511300000003	11	2010	1
021700000006	12	2014	2
J1OR00000000	4	2014	4
J1OR00000000	11	2013	3
IW9W00000003	5	2010	1
520900000003	12	2011	1
520900000003	12	2010	2
422900000003	12	2014	3
IYZQ00000002	11	2012	1
006100000001	4	2013	1
446900000000	8	2014	3
294800000006	8	2012	3
000200000004	2	2011	5
822900000009	4	2014	4
822900000009	6	2014	2
008400000003	13	2013	1
008400000003	13	2012	2
008400000003	13	2011	1
008400000003	11	2011	7
008400000003	12	2011	4
008400000003	7	2011	1
008400000003	13	2010	1
204400000003	10	2015	2
306200000002	11	2014	2
306200000002	5	2012	8
000700000992	13	2010	6
000600000990	6	2011	4
810400000006	3	2012	5
312800000008	12	2015	3
312800000008	2	2014	1
312800000008	12	2014	5
312800000008	12	2013	2
312800000008	5	2010	5
553800000008	8	2015	1
874100000007	1	2011	4
874100000007	13	2010	1
067900000008	5	2010	2
117700000004	1	2010	6
117700000004	12	2010	5
001600000999	13	2014	3
428800000000	12	2011	2
047700000000	2	2011	1
309500000002	4	2015	8
033700000000	9	2014	2
000900000007	6	2011	4
013800000007	5	2013	2
000100000002	6	2014	3
J41C00000009	2	2014	1
J41C00000009	10	2012	3
623800000002	10	2015	3
623800000002	3	2014	1
623800000002	10	2014	3
623800000002	2	2014	2
623800000002	2	2012	1
623800000002	10	2011	3
246100000003	7	2013	1
246100000003	7	2012	1
246100000003	7	2011	3
246100000003	4	2011	4
246100000003	7	2010	1
841500000008	13	2011	1
829000000000	4	2014	1
623800000002	7	2010	1
062200000004	3	2014	1
000100000002	8	2014	3
558800000009	10	2012	2
558800000009	10	2010	3
IXXU00000008	3	2014	1
IXXU00000008	3	2013	13
IXXU00000008	3	2011	3
IXXU00000008	3	2010	5
754000000004	12	2014	1
475600000009	10	2012	4
831200000005	7	2014	1
831200000005	7	2012	1
001900000994	3	2013	10
125200000006	4	2015	4
020100000007	7	2015	1
894500000009	13	2011	1
445200000000	12	2011	3
408800000006	2	2015	2
408800000006	8	2015	12
408800000006	5	2015	1
408800000006	13	2015	2
870100000004	10	2015	3
002100000998	12	2011	5
002100000998	3	2010	5
002100000998	12	2010	6
363100000000	7	2015	1
577300000006	3	2012	7
025500000005	1	2014	2
505800000008	2	2012	2
183300000005	12	2012	4
003900000001	4	2010	5
408900000008	6	2013	3
047000000007	12	2014	2
047000000007	11	2012	2
377800000002	2	2012	1
377800000002	13	2011	1
071500000009	7	2012	2
020100000007	13	2012	1
020100000007	6	2011	3
894500000009	4	2013	1
001800000992	1	2011	3
205600000005	4	2010	1
531000000002	13	2012	2
246300000007	11	2012	3
246300000007	12	2011	4
002500000006	7	2012	1
051400000002	9	2015	1
047000000007	4	2011	6
281500000009	6	2010	2
J1SS00000005	4	2014	1
J1SS00000005	4	2013	1
J1SS00000005	2	2012	1
J1SS00000005	5	2010	1
319000000000	10	2014	3
319000000000	10	2013	1
319000000000	10	2010	2
119300000003	6	2010	2
520900000003	12	2015	2
520900000003	12	2012	2
179800000006	5	2013	3
831200000005	7	2015	2
089100000004	3	2010	5
JL8W00000004	8	2010	1
061400000000	6	2012	1
502700000001	10	2014	1
033800000001	6	2010	4
JI7500000002	12	2014	4
JI7500000002	12	2012	4
005900000008	6	2014	3
511300000003	1	2015	4
001200000991	8	2013	4
340900000005	1	2015	1
340900000005	10	2015	1
306200000002	2	2013	3
007100000000	11	2010	2
000400000997	6	2012	4
869900000005	5	2015	6
309500000002	10	2015	4
309500000002	10	2013	5
309500000002	10	2011	3
583900000001	3	2015	2
583900000001	12	2013	2
014000000000	7	2015	2
001900000005	7	2014	8
286700000003	1	2012	2
047000000007	12	2010	2
004700000006	5	2014	7
810400000006	8	2014	2
301700000000	5	2015	3
004100000005	8	2015	5
028700000003	10	2013	1
028700000003	3	2012	5
028700000003	10	2012	6
028700000003	8	2012	2
028700000003	1	2012	6
001400000006	10	2013	4
884900000009	5	2012	1
288200000000	1	2015	4
885400000008	4	2014	4
885400000008	6	2014	3
885400000008	5	2014	1
885400000008	1	2013	4
885400000008	4	2013	5
885400000008	6	2013	2
885400000008	5	2013	1
885400000008	5	2011	3
885400000008	4	2010	3
154300000001	13	2013	1
047700000000	6	2014	1
047700000000	6	2013	1
047700000000	6	2012	1
428800000000	10	2013	5
428800000000	3	2011	2
120600000002	1	2011	4
579800000001	4	2011	4
832500000009	3	2014	3
087900000002	13	2014	3
502700000001	1	2011	5
021700000006	3	2015	2
006100000001	12	2014	2
006100000001	12	2011	2
006100000001	10	2011	1
006100000001	3	2010	1
016300000002	1	2011	5
061400000000	11	2015	4
061400000000	11	2014	3
000600000990	11	2015	2
869900000005	2	2015	1
869900000005	3	2015	1
869900000005	10	2014	2
869900000005	5	2014	4
869900000005	2	2014	3
869900000005	2	2013	2
869900000005	5	2013	9
869900000005	2	2012	1
869900000005	1	2012	2
869900000005	2	2011	1
869900000005	1	2011	1
869900000005	3	2011	1
273000000009	1	2015	1
273000000009	6	2013	1
273000000009	12	2013	1
273000000009	12	2011	3
749000000008	3	2010	1
032900000005	7	2010	5
833700000000	2	2015	1
319000000000	3	2010	4
154600000007	7	2015	1
154600000007	7	2011	1
001200000991	5	2011	4
F3V900000009	2	2014	2
F3V900000009	6	2010	1
005800000006	13	2014	1
511300000003	13	2010	3
032300000004	6	2011	10
J2HF00000009	13	2012	2
024700000000	12	2010	4
154100000008	10	2011	3
047500000006	6	2014	1
047500000006	5	2014	4
I3CJ00000006	11	2011	2
768700000007	8	2014	3
431900000002	8	2013	2
661500000000	10	2014	2
661500000000	12	2014	7
661500000000	13	2012	1
661500000000	12	2012	1
661500000000	3	2010	2
125200000006	10	2015	3
829000000000	7	2015	1
829000000000	7	2014	3
829000000000	13	2014	3
829000000000	7	2013	1
025900000002	4	2014	1
387300000000	3	2012	1
832500000009	7	2011	1
000400000997	7	2012	1
000200000004	13	2012	3
891300000000	2	2010	3
001400000006	10	2015	5
J1OR00000000	6	2012	1
579800000001	13	2010	2
226100000009	13	2014	1
027500000001	2	2010	2
273000000009	5	2012	2
867100000004	7	2015	2
422900000003	5	2015	2
422900000003	5	2014	1
422900000003	5	2013	2
412700000002	4	2015	1
412700000002	4	2012	1
J2HF00000009	8	2015	1
IYZQ00000002	13	2010	1
032100000000	1	2015	3
802600000009	1	2011	2
501600000001	8	2012	3
501600000001	13	2012	1
033200000000	9	2010	1
001300000993	13	2013	3
520900000003	7	2013	2
627100000002	4	2012	3
627100000002	8	2011	2
319000000000	8	2013	2
226100000009	5	2014	2
IY5300000007	11	2015	1
IY5300000007	11	2014	2
IY5300000007	11	2012	4
IY5300000007	11	2011	2
F3V900000009	2	2010	2
000100000002	13	2011	4
081100000009	6	2015	1
020100000007	10	2014	4
020100000007	10	2012	11
020100000007	10	2011	3
020100000007	10	2010	3
020100000007	2	2010	3
554300000007	1	2013	7
J93M00000001	4	2015	2
J93M00000001	13	2015	1
J93M00000001	2	2015	1
J93M00000001	5	2010	1
000900000007	9	2012	2
478800000007	1	2014	3
478800000007	5	2013	1
583900000001	8	2013	5
410300000009	11	2014	3
000700000003	2	2011	2
166100000001	4	2010	2
004100000005	12	2014	2
754000000004	7	2014	1
754000000004	7	2013	1
754000000004	7	2012	1
754000000004	7	2011	1
387300000000	10	2015	11
502700000001	10	2013	2
000500000999	9	2012	1
047000000007	4	2015	1
002000000996	6	2015	1
002000000996	6	2014	2
002000000996	4	2014	1
002000000996	13	2012	1
002000000996	7	2011	1
498300000002	5	2014	3
JIDJ00000007	9	2012	1
754000000004	2	2014	1
754000000004	5	2012	6
754000000004	3	2011	2
001400000995	4	2012	2
001700000990	1	2015	3
340900000005	3	2015	2
340900000005	8	2014	4
340900000005	12	2010	7
007100000000	4	2015	2
661500000000	12	2015	5
661500000000	1	2011	9
661500000000	13	2010	2
008000000006	9	2011	2
306200000002	4	2012	4
000700000003	5	2010	3
769300000008	12	2015	1
769300000008	12	2013	2
198100000000	8	2014	3
001100000990	4	2013	4
010400000005	10	2015	10
010400000005	2	2011	2
811900000003	10	2014	1
811900000003	10	2013	4
811900000003	5	2012	2
IYZQ00000002	12	2013	4
008000000006	6	2014	1
087900000002	5	2011	1
201100000003	1	2014	5
047000000007	12	2012	2
002800000001	2	2015	1
340900000005	10	2012	2
081100000009	8	2011	2
811900000003	5	2010	1
007000000008	9	2014	2
IX2400000007	13	2014	5
IX2400000007	12	2012	5
IX2400000007	13	2010	1
281500000009	3	2012	1
281500000009	3	2011	1
010600000009	9	2012	1
247500000009	10	2013	2
247500000009	10	2011	12
247500000009	12	2010	2
833700000000	10	2010	2
892700000006	12	2013	3
892700000006	12	2012	1
892700000006	12	2011	2
000600000990	7	2015	2
158700000001	13	2010	1
071500000009	13	2012	3
002900000003	8	2011	1
120600000002	3	2012	1
107000000004	8	2014	2
475600000009	4	2013	6
061400000000	13	2010	4
121100000001	2	2015	2
000700000003	5	2012	6
117700000004	3	2010	8
749000000008	6	2013	1
445200000000	10	2011	1
000400000008	11	2011	5
038400000005	13	2010	3
021100000005	7	2010	7
008900000002	9	2012	1
002100000998	8	2015	2
002100000998	5	2014	1
010400000005	8	2010	1
J41C00000009	3	2015	1
874100000007	2	2012	1
020700000008	9	2014	1
001900000994	13	2013	1
478800000007	13	2011	1
867100000004	6	2013	4
867100000004	6	2012	1
154300000001	5	2010	4
579800000001	3	2013	2
431100000008	3	2015	1
008200000000	7	2010	22
033000000007	9	2015	3
024800000002	6	2013	2
001200000991	2	2011	3
841600000000	5	2014	3
001100000990	2	2013	2
081100000009	6	2013	1
579800000001	6	2010	1
340900000005	13	2015	1
340900000005	3	2014	3
579800000001	2	2014	1
505800000008	8	2012	1
021100000005	9	2014	2
281100000001	1	2015	3
281100000001	5	2015	2
281100000001	5	2014	3
281100000001	5	2012	4
025500000005	3	2011	2
025500000005	2	2014	2
208000000009	12	2015	1
154100000008	12	2013	4
020100000007	6	2015	1
020100000007	6	2013	2
020100000007	6	2012	2
020100000007	6	2010	1
829000000000	11	2014	1
829000000000	11	2013	1
166100000001	12	2013	1
000900000007	10	2013	3
192900000005	11	2014	2
001700000990	1	2011	2
IZEO00000008	7	2011	3
880000000000	11	2010	3
089100000004	13	2014	3
363100000000	13	2010	5
531000000002	6	2014	1
531000000002	1	2011	3
JI7500000002	4	2014	3
JI7500000002	5	2013	5
JI7500000002	4	2013	3
JI7500000002	4	2011	3
081100000009	8	2013	1
081100000009	8	2012	4
081100000009	12	2011	10
081100000009	6	2011	1
081100000009	6	2010	2
833700000000	10	2015	1
833700000000	7	2015	2
071500000009	7	2015	6
071500000009	11	2015	2
071500000009	11	2013	1
061500000001	4	2014	4
001900000005	3	2010	9
001900000005	8	2010	1
001900000005	10	2010	5
001900000005	5	2010	2
169700000007	11	2011	4
169700000007	11	2010	1
880000000000	12	2015	4
880000000000	12	2014	2
880000000000	10	2014	1
880000000000	10	2013	3
880000000000	5	2010	4
JLDY00000007	10	2010	2
841500000008	7	2011	1
841500000008	7	2010	1
749000000008	13	2010	1
874100000007	6	2010	1
117700000004	4	2014	3
001000000998	9	2013	1
121100000001	13	2013	1
001800000992	5	2010	2
309500000002	11	2012	2
179800000006	13	2013	1
038800000002	4	2012	1
001200000991	2	2015	3
JLDY00000007	4	2013	2
558800000009	3	2011	1
179800000006	2	2010	1
154300000001	1	2015	4
841600000000	1	2014	3
121100000001	8	2015	2
584200000007	5	2014	6
584200000007	5	2013	12
584200000007	10	2012	2
431100000008	8	2010	1
438600000004	1	2011	5
460900000006	7	2013	6
032100000000	6	2015	1
032100000000	1	2013	2
226100000009	1	2011	3
001900000994	3	2015	6
121100000001	8	2012	3
