nome,id
Sc-Jose Boiteux,4209151
Sc-Jupia,4209177
Sc-Lacerdopolis,4209201
Sc-Lages,4209300
Sc-Laguna,4209409
Sc-Lajeado Grande,4209458
Sc-Laurentino,4209508
Sc-Lauro Muller,4209607
Sc-Lebon Regis,4209706
Sc-Leoberto Leal,4209805
Sc-Lindoia do Sul,4209854
Sc-Lontras,4209904
Sc-Luiz Alves,4210001
Sc-Luzerna,4210035
Sc-Macieira,4210050
Sc-Mafra,4210100
Sc-Major Gercino,4210209
Sc-Major Vieira,4210308
Sc-Maracaja,4210407
Sc-Maravilha,4210506
Sc-Marema,4210555
Sc-Massaranduba,4210605
Sc-Matos Costa,4210704
Sc-Meleiro,4210803
Sc-Mirim Doce,4210852
Sc-Modelo,4210902
Sc-Mondai,4211009
Sc-Monte Carlo,4211058
Sc-Monte Castelo,4211108
Sc-Morro da Fumaca,4211207
Sc-Morro Grande,4211256
Sc-Navegantes,4211306
Sc-Nova Erechim,4211405
Sc-Nova Itaberaba,4211454
Sc-Nova Trento,4211504
Sc-Nova Veneza,4211603
Sc-Novo Horizonte,4211652
Sc-Orleans,4211702
Sc-Otacilio Costa,4211751
Sc-Ouro,4211801
Sc-Ouro Verde,4211850
Sc-Paial,4211876
Sc-Painel,4211892
Sc-Palhoca,4211900
Sc-Palma Sola,4212007
Sc-Palmeira,4212056
Sc-Palmitos,4212106
Sc-Papanduva,4212205
Sc-Paraiso,4212239
Sc-Passo de Torres,4212254
Sc-Passos Maia,4212270
Sc-Paulo Lopes,4212304
Sc-Pedras Grandes,4212403
Sc-Penha,4212502
Sc-Peritiba,4212601
Sc-Pescaria Brava,4212650
Sc-Petrolandia,4212700
Sc-Balneario Picarras,4212809
Sc-Pinhalzinho,4212908
Sc-Pinheiro Preto,4213005
Sc-Piratuba,4213104
Sc-Planalto Alegre,4213153
Sc-Pomerode,4213203
Sc-Ponte Alta,4213302
Sc-Ponte Alta do Norte,4213351
Sc-Ponte Serrada,4213401
Sc-Porto Belo,4213500
Sc-Porto Uniao,4213609
Sc-Pouso Redondo,4213708
Sc-Praia Grande,4213807
Sc-Presidente Castello Branco,4213906
Sc-Presidente Getulio,4214003
Sc-Presidente Nereu,4214102
Sc-Princesa,4214151
Sc-Quilombo,4214201
Sc-Rancho Queimado,4214300
Sc-Rio das Antas,4214409
Sc-Rio do Campo,4214508
Sc-Rio do Oeste,4214607
Sc-Rio dos Cedros,4214706
Sc-Rio do Sul,4214805
Sc-Rio Fortuna,4214904
Sc-Rio Negrinho,4215000
Sc-Rio Rufino,4215059
Sc-Riqueza,4215075
Sc-Rodeio,4215109
Sc-Romelandia,4215208
Sc-Salete,4215307
Sc-Saltinho,4215356
Sc-Salto Veloso,4215406
Sc-Sangao,4215455
Sc-Santa Cecilia,4215505
Sc-Santa Helena,4215554
Sc-Santa Rosa de Lima,4215604
Sc-Santa Rosa do Sul,4215653
Sc-Santa Terezinha,4215679
Sc-Santa Terezinha do Progresso,4215687
Sc-Santiago do Sul,4215695
Sc-Santo Amaro da Imperatriz,4215703
Sc-Sao Bernardino,4215752
Sc-Sao Bento do Sul,4215802
Sc-Sao Bonifacio,4215901
Sc-Sao Carlos,4216008
Sc-Sao Cristovao do Sul,4216057
Sc-Sao Domingos,4216107
Sc-Sao Francisco do Sul,4216206
Sc-Sao Joao do Oeste,4216255
Sc-Sao Joao Batista,4216305
Sc-Sao Joao do Itaperiu,4216354
Sc-Sao Joao do Sul,4216404
Sc-Sao Joaquim,4216503
Sc-Sao Jose,4216602
Sc-Sao Jose do Cedro,4216701
Sc-Sao Jose do Cerrito,4216800
Sc-Sao Lourenco do Oeste,4216909
Sc-Sao Ludgero,4217006
Sc-Sao Martinho,4217105
Sc-Sao Miguel da Boa Vista,4217154
Sc-Sao Miguel do Oeste,4217204
Sc-Sao Pedro de Alcantara,4217253
Sc-Saudades,4217303
Sc-Schroeder,4217402
Sc-Seara,4217501
Sc-Serra Alta,4217550
Sc-Sideropolis,4217600
Sc-Sombrio,4217709
Sc-Sul Brasil,4217758
Sc-Taio,4217808
Sc-Tangara,4217907
Sc-Tigrinhos,4217956
Sc-Tijucas,4218004
Sc-Timbe do Sul,4218103
Sc-Timbo,4218202
Sc-Timbo Grande,4218251
Sc-Tres Barras,4218301
Sc-Treviso,4218350
Sc-Treze de Maio,4218400
Sc-Treze Tilias,4218509
Sc-Trombudo Central,4218608
Sc-Tubarao,4218707
Sc-Tunapolis,4218756
Sc-Turvo,4218806
Sc-Uniao do Oeste,4218855
Sc-Urubici,4218905
Sc-Urupema,4218954
Sc-Urussanga,4219002
Sc-Vargeao,4219101
Sc-Vargem,4219150
Sc-Vargem Bonita,4219176
Sc-Vidal Ramos,4219200
Sc-Videira,4219309
Sc-Vitor Meireles,4219358
Sc-Witmarsum,4219408
Sc-Xanxere,4219507
Sc-Xavantina,4219606
Sc-Xaxim,4219705
Sc-Zortea,4219853
Sc-Balneario Rincao,4220000
Rs-Acegua,4300034
Rs-Agua Santa,4300059
Rs-Agudo,4300109
Rs-Ajuricaba,4300208
Rs-Alecrim,4300307
Rs-Alegrete,4300406
Rs-Alegria,4300455
Rs-Almirante Tamandare do Sul,4300471
Rs-Alpestre,4300505
Rs-Alto Alegre,4300554
Rs-Alto Feliz,4300570
Rs-Alvorada,4300604
Rs-Amaral Ferrador,4300638
Rs-Ametista do Sul,4300646
Rs-Andre da Rocha,4300661
Rs-Anta Gorda,4300703
Rs-Antonio Prado,4300802
Rs-Arambare,4300851
Rs-Ararica,4300877
Rs-Aratiba,4300901
Rs-Arroio do Meio,4301008
Rs-Arroio do Sal,4301057
Rs-Arroio do Padre,4301073
Rs-Arroio dos Ratos,4301107
Rs-Arroio do Tigre,4301206
Rs-Arroio Grande,4301305
Rs-Arvorezinha,4301404
Rs-Augusto Pestana,4301503
Rs-Aurea,4301552
Rs-Bage,4301602
Rs-Balneario Pinhal,4301636
Rs-Barao,4301651
Rs-Barao de Cotegipe,4301701
Rs-Barao do Triunfo,4301750
Rs-Barracao,4301800
Rs-Barra do Guarita,4301859
Rs-Barra do Quarai,4301875
Rs-Barra do Ribeiro,4301909
Rs-Barra do Rio Azul,4301925
Rs-Barra Funda,4301958
Rs-Barros Cassal,4302006
Rs-Benjamin Constant do Sul,4302055
Rs-Bento Goncalves,4302105
Rs-Boa Vista das Missoes,4302154
Rs-Boa Vista do Burica,4302204
Rs-Boa Vista do Cadeado,4302220
Rs-Boa Vista do Incra,4302238
Rs-Boa Vista do Sul,4302253
Rs-Bom Jesus,4302303
Rs-Bom Principio,4302352
Rs-Bom Progresso,4302378
Rs-Bom Retiro do Sul,4302402
Rs-Boqueirao do Leao,4302451
Rs-Bossoroca,4302501
Rs-Bozano,4302584
Rs-Braga,4302600
Rs-Brochier,4302659
Rs-Butia,4302709
Rs-Cacapava do Sul,4302808
Rs-Cacequi,4302907
Rs-Cachoeira do Sul,4303004
Rs-Cachoeirinha,4303103
Rs-Cacique Doble,4303202
Rs-Caibate,4303301
Rs-Caicara,4303400
Rs-Camaqua,4303509
Rs-Camargo,4303558
Rs-Cambara do Sul,4303608
Rs-Campestre da Serra,4303673
Rs-Campina das Missoes,4303707
Rs-Campinas do Sul,4303806
Rs-Campo Bom,4303905
Rs-Campo Novo,4304002
Rs-Campos Borges,4304101
Rs-Candelaria,4304200
Rs-Candido Godoi,4304309
Rs-Candiota,4304358
Rs-Canela,4304408
Rs-Cangucu,4304507
Rs-Canoas,4304606
Rs-Canudos do Vale,4304614
Rs-Capao Bonito do Sul,4304622
Rs-Capao da Canoa,4304630
Rs-Capao do Cipo,4304655
Rs-Capao do Leao,4304663
Rs-Capivari do Sul,4304671
Rs-Capela de Santana,4304689
Rs-Capitao,4304697
Rs-Carazinho,4304705
Rs-Caraa,4304713
Rs-Carlos Barbosa,4304804
Rs-Carlos Gomes,4304853
Rs-Casca,4304903
Rs-Caseiros,4304952
Rs-Catuipe,4305009
Rs-Caxias do Sul,4305108
Rs-Centenario,4305116
Rs-Cerrito,4305124
Rs-Cerro Branco,4305132
Rs-Cerro Grande,4305157
Rs-Cerro Grande do Sul,4305173
Rs-Cerro Largo,4305207
Rs-Chapada,4305306
Rs-Charqueadas,4305355
Rs-Charrua,4305371
Rs-Chiapetta,4305405
Rs-Chui,4305439
Rs-Chuvisca,4305447
Rs-Cidreira,4305454
Rs-Ciriaco,4305504
Rs-Colinas,4305587
Rs-Colorado,4305603
Rs-Condor,4305702
Rs-Constantina,4305801
Rs-Coqueiro Baixo,4305835
Rs-Coqueiros do Sul,4305850
Rs-Coronel Barros,4305871
Rs-Coronel Bicaco,4305900
Rs-Coronel Pilar,4305934
Rs-Cotipora,4305959
Rs-Coxilha,4305975
Rs-Crissiumal,4306007
Rs-Cristal,4306056
Rs-Cristal do Sul,4306072
Rs-Cruz Alta,4306106
Rs-Cruzaltense,4306130
Rs-Cruzeiro do Sul,4306205
Rs-David Canabarro,4306304
Rs-Derrubadas,4306320
Rs-Dezesseis de Novembro,4306353
Rs-Dilermando de Aguiar,4306379
Rs-Dois Irmaos,4306403
Rs-Dois Irmaos das Missoes,4306429
Rs-Dois Lajeados,4306452
Rs-Dom Feliciano,4306502
Rs-Dom Pedro de Alcantara,4306551
Rs-Dom Pedrito,4306601
Rs-Dona Francisca,4306700
Rs-Doutor Mauricio Cardoso,4306734
Rs-Doutor Ricardo,4306759
Rs-Eldorado do Sul,4306767
Rs-Encantado,4306809
Rs-Encruzilhada do Sul,4306908
Rs-Engenho Velho,4306924
Rs-Entre-Ijuis,4306932
Rs-Entre Rios do Sul,4306957
Rs-Erebango,4306973
Rs-Erechim,4307005
Rs-Ernestina,4307054
Rs-Herval,4307104
Rs-Erval Grande,4307203
Rs-Erval Seco,4307302
Rs-Esmeralda,4307401
Rs-Esperanca do Sul,4307450
Rs-Espumoso,4307500
Rs-Estacao,4307559
Rs-Estancia Velha,4307609
Rs-Esteio,4307708
Rs-Estrela,4307807
Rs-Estrela Velha,4307815
Rs-Eugenio de Castro,4307831
Rs-Fagundes Varela,4307864
Rs-Farroupilha,4307906
Rs-Faxinal do Soturno,4308003
Rs-Faxinalzinho,4308052
Rs-Fazenda Vilanova,4308078
Rs-Feliz,4308102
Rs-Flores da Cunha,4308201
Rs-Floriano Peixoto,4308250
Rs-Fontoura Xavier,4308300
Rs-Formigueiro,4308409
Rs-Forquetinha,4308433
Rs-Fortaleza dos Valos,4308458
Rs-Frederico Westphalen,4308508
Rs-Garibaldi,4308607
Rs-Garruchos,4308656
Rs-Gaurama,4308706
Rs-General Camara,4308805
Rs-Gentil,4308854
Rs-Getulio Vargas,4308904
Rs-Girua,4309001
Rs-Glorinha,4309050
Rs-Gramado,4309100
Rs-Gramado dos Loureiros,4309126
Rs-Gramado Xavier,4309159
Rs-Gravatai,4309209
Rs-Guabiju,4309258
Rs-Guaiba,4309308
Rs-Guapore,4309407
Rs-Guarani das Missoes,4309506
Rs-Harmonia,4309555
Rs-Herveiras,4309571
Rs-Horizontina,4309605
Rs-Hulha Negra,4309654
Rs-Humaita,4309704
Rs-Ibarama,4309753
Rs-Ibiaca,4309803
Rs-Ibiraiaras,4309902
Rs-Ibirapuita,4309951
Rs-Ibiruba,4310009
Rs-Igrejinha,4310108
Rs-Ijui,4310207
Rs-Ilopolis,4310306
Rs-Imbe,4310330
Rs-Imigrante,4310363
Rs-Independencia,4310405
Rs-Inhacora,4310413
Rs-Ipe,4310439
Rs-Ipiranga do Sul,4310462
Rs-Irai,4310504
Rs-Itaara,4310538
Rs-Itacurubi,4310553
Rs-Itapuca,4310579
Rs-Itaqui,4310603
Rs-Itati,4310652
Rs-Itatiba do Sul,4310702
Rs-Ivora,4310751
Rs-Ivoti,4310801
Rs-Jaboticaba,4310850
Rs-Jacuizinho,4310876
Rs-Jacutinga,4310900
Rs-Jaguarao,4311007
Rs-Jaguari,4311106
Rs-Jaquirana,4311122
Rs-Jari,4311130
Rs-Joia,4311155
Rs-Julio de Castilhos,4311205
Rs-Lagoa Bonita do Sul,4311239
Rs-Lagoao,4311254
Rs-Lagoa dos Tres Cantos,4311270
Rs-Lagoa Vermelha,4311304
Rs-Lajeado,4311403
Rs-Lajeado do Bugre,4311429
Rs-Lavras do Sul,4311502
Rs-Liberato Salzano,4311601
Rs-Lindolfo Collor,4311627
Rs-Linha Nova,4311643
Rs-Machadinho,4311700
Rs-Macambara,4311718
Rs-Mampituba,4311734
Rs-Manoel Viana,4311759
Rs-Maquine,4311775
Rs-Marata,4311791
Rs-Marau,4311809
Rs-Marcelino Ramos,4311908
Rs-Mariana Pimentel,4311981
Rs-Mariano Moro,4312005
Rs-Marques de Souza,4312054
Rs-Mata,4312104
Rs-Mato Castelhano,4312138
Rs-Mato Leitao,4312153
Rs-Mato Queimado,4312179
Rs-Maximiliano de Almeida,4312203
Rs-Minas do Leao,4312252
Rs-Miraguai,4312302
Rs-Montauri,4312351
Rs-Monte Alegre dos Campos,4312377
Rs-Monte Belo do Sul,4312385
Rs-Montenegro,4312401
Rs-Mormaco,4312427
Rs-Morrinhos do Sul,4312443
Rs-Morro Redondo,4312450
Rs-Morro Reuter,4312476
Rs-Mostardas,4312500
Rs-Mucum,4312609
Rs-Muitos Capoes,4312617
Rs-Muliterno,4312625
Rs-Nao-Me-Toque,4312658
Rs-Nicolau Vergueiro,4312674
Rs-Nonoai,4312708
Rs-Nova Alvorada,4312757
Rs-Nova Araca,4312807
Rs-Nova Bassano,4312906
Rs-Nova Boa Vista,4312955
Rs-Nova Brescia,4313003
Rs-Nova Candelaria,4313011
Rs-Nova Esperanca do Sul,4313037
Rs-Nova Hartz,4313060
Rs-Nova Padua,4313086
Rs-Nova Palma,4313102
Rs-Nova Petropolis,4313201
Rs-Nova Prata,4313300
Rs-Nova Ramada,4313334
Rs-Nova Roma do Sul,4313359
Rs-Nova Santa Rita,4313375
Rs-Novo Cabrais,4313391
Rs-Novo Hamburgo,4313409
Rs-Novo Machado,4313425
Rs-Novo Tiradentes,4313441
Rs-Novo Xingu,4313466
Rs-Novo Barreiro,4313490
Rs-Osorio,4313508
Rs-Paim Filho,4313607
Rs-Palmares do Sul,4313656
Rs-Palmeira das Missoes,4313706
Rs-Palmitinho,4313805
Rs-Panambi,4313904
Rs-Pantano Grande,4313953
Rs-Parai,4314001
Rs-Paraiso do Sul,4314027
Rs-Pareci Novo,4314035
Rs-Parobe,4314050
Rs-Passa Sete,4314068
Rs-Passo do Sobrado,4314076
Rs-Passo Fundo,4314100
Rs-Paulo Bento,4314134
Rs-Paverama,4314159
Rs-Pedras Altas,4314175
Rs-Pedro Osorio,4314209
Rs-Pejucara,4314308
Rs-Pelotas,4314407
Rs-Picada Cafe,4314423
Rs-Pinhal,4314456
Rs-Pinhal da Serra,4314464
Rs-Pinhal Grande,4314472
Rs-Pinheirinho do Vale,4314498
Rs-Pinheiro Machado,4314506
Rs-Pinto Bandeira,4314548
Rs-Pinto Bandeira,4314548
Rs-Pirapo,4314555
Rs-Piratini,4314605
Rs-Planalto,4314704
Rs-Poco das Antas,4314753
Rs-Pontao,4314779
Rs-Ponte Preta,4314787
Rs-Portao,4314803
Rs-Porto Alegre,4314902
Rs-Porto Lucena,4315008
Rs-Porto Maua,4315057
Rs-Porto Vera Cruz,4315073
Rs-Porto Xavier,4315107
Rs-Pouso Novo,4315131
Rs-Presidente Lucena,4315149
Rs-Progresso,4315156
Rs-Protasio Alves,4315172
Rs-Putinga,4315206
Rs-Quarai,4315305
Rs-Quatro Irmaos,4315313
Rs-Quevedos,4315321
Rs-Quinze de Novembro,4315354
Rs-Redentora,4315404
Rs-Relvado,4315453
Rs-Restinga Seca,4315503
Rs-Rio dos Indios,4315552
Rs-Rio Grande,4315602
Rs-Rio Pardo,4315701
Rs-Riozinho,4315750
Rs-Roca Sales,4315800
Rs-Rodeio Bonito,4315909
Rs-Rolador,4315958
Rs-Rolante,4316006
Rs-Ronda Alta,4316105
Rs-Rondinha,4316204
Rs-Roque Gonzales,4316303
Rs-Rosario do Sul,4316402
Rs-Sagrada Familia,4316428
Rs-Saldanha Marinho,4316436
Rs-Salto do Jacui,4316451
Rs-Salvador das Missoes,4316477
Rs-Salvador do Sul,4316501
Rs-Sananduva,4316600
Rs-Santa Barbara do Sul,4316709
Rs-Santa Cecilia do Sul,4316733
Rs-Santa Clara do Sul,4316758
Rs-Santa Cruz do Sul,4316808
Rs-Santa Maria,4316907
Rs-Santa Maria do Herval,4316956
Rs-Santa Margarida do Sul,4316972
Rs-Santana da Boa Vista,4317004
Rs-Sant Ana do Livramento,4317103
Rs-Santa Rosa,4317202
Rs-Santa Tereza,4317251
Rs-Santa Vitoria do Palmar,4317301
Rs-Santiago,4317400
Rs-Santo Angelo,4317509
Rs-Santo Antonio do Palma,4317558
Rs-Santo Antonio da Patrulha,4317608
Rs-Santo Antonio das Missoes,4317707
Rs-Santo Antonio do Planalto,4317756
Rs-Santo Augusto,4317806
Rs-Santo Cristo,4317905
Rs-Santo Expedito do Sul,4317954
Rs-Sao Borja,4318002
Rs-Sao Domingos do Sul,4318051
Rs-Sao Francisco de Assis,4318101
Rs-Sao Francisco de Paula,4318200
Rs-Sao Gabriel,4318309
Rs-Sao Jeronimo,4318408
Rs-Sao Joao da Urtiga,4318424
Rs-Sao Joao do Polesine,4318432
Rs-Sao Jorge,4318440
Rs-Sao Jose das Missoes,4318457
Rs-Sao Jose do Herval,4318465
Rs-Sao Jose do Hortencio,4318481
Rs-Sao Jose do Inhacora,4318499
Rs-Sao Jose do Norte,4318507
Rs-Sao Jose do Ouro,4318606
Rs-Sao Jose do Sul,4318614
Rs-Sao Jose dos Ausentes,4318622
Rs-Sao Leopoldo,4318705
Rs-Sao Lourenco do Sul,4318804
Rs-Sao Luiz Gonzaga,4318903
Rs-Sao Marcos,4319000
Rs-Sao Martinho,4319109
Rs-Sao Martinho da Serra,4319125
Rs-Sao Miguel das Missoes,4319158
Rs-Sao Nicolau,4319208
Rs-Sao Paulo das Missoes,4319307
Rs-Sao Pedro da Serra,4319356
Rs-Sao Pedro das Missoes,4319364
Rs-Sao Pedro do Butia,4319372
Rs-Sao Pedro do Sul,4319406
Rs-Sao Sebastiao do Cai,4319505
Rs-Sao Sepe,4319604
Rs-Sao Valentim,4319703
Rs-Sao Valentim do Sul,4319711
Rs-Sao Valerio do Sul,4319737
Rs-Sao Vendelino,4319752
Rs-Sao Vicente do Sul,4319802
Rs-Sapiranga,4319901
Rs-Sapucaia do Sul,4320008
Rs-Sarandi,4320107
Rs-Seberi,4320206
Rs-Sede Nova,4320230
Rs-Segredo,4320263
Rs-Selbach,4320305
Rs-Senador Salgado Filho,4320321
Rs-Sentinela do Sul,4320354
Rs-Serafina Correa,4320404
Rs-Serio,4320453
Rs-Sertao,4320503
Rs-Sertao Santana,4320552
Rs-Sete de Setembro,4320578
Rs-Severiano de Almeida,4320602
Rs-Silveira Martins,4320651
Rs-Sinimbu,4320677
Rs-Sobradinho,4320701
Rs-Soledade,4320800
Rs-Tabai,4320859
Rs-Tapejara,4320909
Rs-Tapera,4321006
Rs-Tapes,4321105
Rs-Taquara,4321204
Rs-Taquari,4321303
Rs-Taquarucu do Sul,4321329
Rs-Tavares,4321352
Rs-Tenente Portela,4321402
Rs-Terra de Areia,4321436
Rs-Teutonia,4321451
Rs-Tio Hugo,4321469
Rs-Tiradentes do Sul,4321477
Rs-Toropi,4321493
Rs-Torres,4321501
Rs-Tramandai,4321600
Rs-Travesseiro,4321626
Rs-Tres Arroios,4321634
Rs-Tres Cachoeiras,4321667
Rs-Tres Coroas,4321709
Rs-Tres de Maio,4321808
Rs-Tres Forquilhas,4321832
Rs-Tres Palmeiras,4321857
Rs-Tres Passos,4321907
Rs-Trindade do Sul,4321956
Rs-Triunfo,4322004
Rs-Tucunduva,4322103
Rs-Tunas,4322152
Rs-Tupanci do Sul,4322186
Rs-Tupancireta,4322202
Rs-Tupandi,4322251
Rs-Tuparendi,4322301
Rs-Turucu,4322327
Rs-Ubiretama,4322343
Rs-Uniao da Serra,4322350
Rs-Unistalda,4322376
Rs-Uruguaiana,4322400
Rs-Vacaria,4322509
Rs-Vale Verde,4322525
Rs-Vale do Sol,4322533
Rs-Vale Real,4322541
Rs-Vanini,4322558
Rs-Venancio Aires,4322608
Rs-Vera Cruz,4322707
Rs-Veranopolis,4322806
Rs-Vespasiano Correa,4322855
Rs-Viadutos,4322905
Rs-Viamao,4323002
Rs-Vicente Dutra,4323101
Rs-Victor Graeff,4323200
Rs-Vila Flores,4323309
Rs-Vila Langaro,4323358
Rs-Vila Maria,4323408
Rs-Vila Nova do Sul,4323457
Rs-Vista Alegre,4323507
Rs-Vista Alegre do Prata,4323606
Rs-Vista Gaucha,4323705
Rs-Vitoria das Missoes,4323754
Rs-Westfalia,4323770
Rs-Xangri-La,4323804
Ms-Agua Clara,5000203
Ms-Alcinopolis,5000252
Ms-Amambai,5000609
Ms-Anastacio,5000708
Ms-Anaurilandia,5000807
Ms-Angelica,5000856
Ms-Antonio Joao,5000906
Ms-Aparecida do Taboado,5001003
Ms-Aquidauana,5001102
Ms-Aral Moreira,5001243
Ms-Bandeirantes,5001508
Ms-Bataguassu,5001904
Ms-Bataypora,5002001
Ms-Bela Vista,5002100
Ms-Bodoquena,5002159
Ms-Bonito,5002209
Ms-Brasilandia,5002308
Ms-Caarapo,5002407
Ms-Camapua,5002605
Ms-Campo Grande,5002704
Ms-Caracol,5002803
Ms-Cassilandia,5002902
Ms-Chapadao do Sul,5002951
Ms-Corguinho,5003108
Ms-Coronel Sapucaia,5003157
Ms-Corumba,5003207
Ms-Costa Rica,5003256
Ms-Coxim,5003306
Ms-Deodapolis,5003454
Ms-Dois Irmaos do Buriti,5003488
Ms-Douradina,5003504
Ms-Dourados,5003702
Ms-Eldorado,5003751
Ms-Fatima do Sul,5003801
Ms-Figueirao,5003900
Ms-Gloria de Dourados,5004007
Ms-Guia Lopes da Laguna,5004106
Ms-Iguatemi,5004304
Ms-Inocencia,5004403
Ms-Itapora,5004502
Ms-Itaquirai,5004601
Ms-Ivinhema,5004700
Ms-Japora,5004809
Ms-Jaraguari,5004908
Ms-Jardim,5005004
Ms-Jatei,5005103
Ms-Juti,5005152
Ms-Ladario,5005202
Ms-Laguna Carapa,5005251
Ms-Maracaju,5005400
Ms-Miranda,5005608
Ms-Mundo Novo,5005681
Ms-Navirai,5005707
Ms-Nioaque,5005806
Ms-Nova Alvorada do Sul,5006002
Ms-Nova Andradina,5006200
Ms-Novo Horizonte do Sul,5006259
Ms-Paraiso das Aguas,5006275
Ms-Paranaiba,5006309
Ms-Paranhos,5006358
Ms-Pedro Gomes,5006408
Ms-Ponta Pora,5006606
Ms-Porto Murtinho,5006903
Ms-Ribas do Rio Pardo,5007109
Ms-Rio Brilhante,5007208
Ms-Rio Negro,5007307
Ms-Rio Verde de Mato Grosso,5007406
Ms-Rochedo,5007505
Ms-Santa Rita do Pardo,5007554
Ms-Sao Gabriel do Oeste,5007695
Ms-Sete Quedas,5007703
Ms-Selviria,5007802
Ms-Sidrolandia,5007901
Ms-Sonora,5007935
Ms-Tacuru,5007950
Ms-Taquarussu,5007976
Ms-Terenos,5008008
Ms-Tres Lagoas,5008305
Ms-Vicentina,5008404
Mt-Acorizal,5100102
Mt-Agua Boa,5100201
Mt-Alta Floresta,5100250
Mt-Alto Araguaia,5100300
Mt-Alto Boa Vista,5100359
Mt-Alto Garcas,5100409
Mt-Alto Paraguai,5100508
Mt-Alto Taquari,5100607
Mt-Apiacas,5100805
Mt-Araguaiana,5101001
Mt-Araguainha,5101209
Mt-Araputanga,5101258
Mt-Arenapolis,5101308
Mt-Aripuana,5101407
Mt-Barao de Melgaco,5101605
Mt-Barra do Bugres,5101704
Mt-Barra do Garcas,5101803
Mt-Bom Jesus do Araguaia,5101852
Mt-Brasnorte,5101902
Mt-Caceres,5102504
Mt-Campinapolis,5102603
Mt-Campo Novo do Parecis,5102637
Mt-Campo Verde,5102678
Mt-Campos de Julio,5102686
Mt-Canabrava do Norte,5102694
Mt-Canarana,5102702
Mt-Carlinda,5102793
Mt-Castanheira,5102850
Mt-Chapada dos Guimaraes,5103007
Mt-Claudia,5103056
Mt-Cocalinho,5103106
Mt-Colider,5103205
Mt-Colniza,5103254
Mt-Comodoro,5103304
Mt-Confresa,5103353
Mt-Conquista D Oeste,5103361
Mt-Cotriguacu,5103379
Mt-Cuiaba,5103403
Mt-Curvelandia,5103437
Mt-Denise,5103452
Mt-Diamantino,5103502
Mt-Dom Aquino,5103601
Mt-Feliz Natal,5103700
Mt-Figueiropolis D Oeste,5103809
Mt-Gaucha do Norte,5103858
Mt-General Carneiro,5103908
Mt-Gloria D Oeste,5103957
Mt-Guaranta do Norte,5104104
Mt-Guiratinga,5104203
Mt-Indiavai,5104500
Mt-Ipiranga do Norte,5104526
Mt-Itanhanga,5104542
Mt-Itauba,5104559
Mt-Itiquira,5104609
Mt-Jaciara,5104807
Mt-Jangada,5104906
Mt-Jauru,5105002
Mt-Juara,5105101
Mt-Juina,5105150
Mt-Juruena,5105176
Mt-Juscimeira,5105200
Mt-Lambari D Oeste,5105234
Mt-Lucas do Rio Verde,5105259
Mt-Luciara,5105309
Mt-Vila Bela da Santissima Trindade,5105507
Mt-Marcelandia,5105580
Mt-Matupa,5105606
Mt-Mirassol D Oeste,5105622
Mt-Nobres,5105903
Mt-Nortelandia,5106000
Mt-Nossa Senhora do Livramento,5106109
Mt-Nova Bandeirantes,5106158
Mt-Nova Nazare,5106174
Mt-Nova Lacerda,5106182
Mt-Nova Santa Helena,5106190
Mt-Nova Brasilandia,5106208
Mt-Nova Canaa do Norte,5106216
Mt-Nova Mutum,5106224
Mt-Nova Olimpia,5106232
Mt-Nova Ubirata,5106240
Mt-Nova Xavantina,5106257
Mt-Novo Mundo,5106265
Mt-Novo Horizonte do Norte,5106273
Mt-Novo Sao Joaquim,5106281
Mt-Paranaita,5106299
Mt-Paranatinga,5106307
Mt-Novo Santo Antonio,5106315
Mt-Pedra Preta,5106372
Mt-Peixoto de Azevedo,5106422
Mt-Planalto da Serra,5106455
Mt-Pocone,5106505
Mt-Pontal do Araguaia,5106653
Mt-Ponte Branca,5106703
Mt-Pontes e Lacerda,5106752
Mt-Porto Alegre do Norte,5106778
Mt-Porto dos Gauchos,5106802
Mt-Porto Esperidiao,5106828
Mt-Porto Estrela,5106851
Mt-Poxoréu,5107008
Mt-Primavera do Leste,5107040
Mt-Querencia,5107065
Mt-Sao Jose dos Quatro Marcos,5107107
Mt-Reserva do Cabacal,5107156
Mt-Ribeirao Cascalheira,5107180
Mt-Ribeiraozinho,5107198
Mt-Rio Branco,5107206
Mt-Santa Carmem,5107248
Mt-Santo Afonso,5107263
Mt-Sao Jose do Povo,5107297
Mt-Sao Jose do Rio Claro,5107305
Mt-Sao Jose do Xingu,5107354
Mt-Sao Pedro da Cipa,5107404
Mt-Rondolandia,5107578
Mt-Rondonopolis,5107602
Mt-Rosario Oeste,5107701
Mt-Santa Cruz do Xingu,5107743
Mt-Salto do Ceu,5107750
Mt-Santa Rita do Trivelato,5107768
Mt-Santa Terezinha,5107776
Mt-Santo Antonio do Leste,5107792
Mt-Santo Antonio do Leverger,5107800
Mt-Sao Felix do Araguaia,5107859
Mt-Sapezal,5107875
Mt-Serra Nova Dourada,5107883
Mt-Sinop,5107909
Mt-Sorriso,5107925
Mt-Tabapora,5107941
Mt-Tangara da Serra,5107958
Mt-Tapurah,5108006
Mt-Terra Nova do Norte,5108055
Mt-Tesouro,5108105
Mt-Torixoreu,5108204
Mt-Uniao do Sul,5108303
Mt-Vale de Sao Domingos,5108352
Mt-Varzea Grande,5108402
Mt-Vera,5108501
Mt-Vila Rica,5108600
Mt-Nova Guarita,5108808
